date,ID1,ID2,ID3,time,well,row,col,sample,group,A535,B475,BRET RATIO
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,G07,G,07,Sample X7,D,55948,124132,0.45071375632391325
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,G08,G,08,Sample X7,D,60588,137050,0.44208682962422474
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,G09,G,09,Sample X7,E,116084,288068,0.40297429773525695
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,G10,G,10,Sample X7,E,102182,235424,0.4340339132798695
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,G11,G,11,Sample X7,F,42894,93986,0.45638712148617877
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,G12,G,12,Sample X7,F,41366,86502,0.47820859633303275
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H01,H,01,Negative control N,A,41506,97416,0.4260696394842736
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H02,H,02,Negative control N,A,41152,94222,0.4367557470654412
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H03,H,03,Negative control N,B,55010,127178,0.43254336441837427
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H04,H,04,Negative control N,B,44088,101996,0.43225224518608574
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H05,H,05,Negative control N,C,39298,89920,0.4370329181494662
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H06,H,06,Negative control N,C,39442,83926,0.46996163286704956
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H07,H,07,Negative control N,D,55964,120614,0.46399257134329347
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H08,H,08,Negative control N,D,57536,126176,0.45599797108800405
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H09,H,09,Negative control N,E,112190,267218,0.41984447155505994
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H10,H,10,Negative control N,E,54780,121952,0.44919312516399895
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H11,H,11,Negative control N,F,38942,83102,0.4686048470554259
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,650,H12,H,12,Negative control N,F,40784,88394,0.4613887820440301
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A01,A,01,Sample X1,A,42982,85228,0.5043178298211856
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A02,A,02,Sample X1,A,57174,115884,0.4933726830278554
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A03,A,03,Sample X1,B,80052,165012,0.48512835430150536
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A04,A,04,Sample X1,B,105370,220242,0.4784282743527574
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A05,A,05,Sample X1,C,48306,108106,0.4468392133646606
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A06,A,06,Sample X1,C,42668,89788,0.47520826836548313
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A07,A,07,Sample X1,D,70044,160600,0.43613947696139477
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A08,A,08,Sample X1,D,63782,141744,0.44998024607743536
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A09,A,09,Sample X1,E,128612,305584,0.4208728205665218
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A10,A,10,Sample X1,E,109728,259468,0.42289607967071086
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A11,A,11,Sample X1,F,44028,89500,0.49193296089385474
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,A12,A,12,Sample X1,F,43784,87654,0.49950943482328247
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B01,B,01,Sample X2,A,48970,101830,0.48089953844643035
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B02,B,02,Sample X2,A,48778,99116,0.4921304330279672
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B03,B,03,Sample X2,B,69772,148428,0.47007303204247175
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B04,B,04,Sample X2,B,64026,127912,0.5005472512352243
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B05,B,05,Sample X2,C,49016,108494,0.4517853521853743
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B06,B,06,Sample X2,C,46530,97132,0.47903883375200756
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B07,B,07,Sample X2,D,68638,149654,0.4586446068932337
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B08,B,08,Sample X2,D,58344,130790,0.44608915054667786
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B09,B,09,Sample X2,E,107338,248274,0.4323368536375134
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B10,B,10,Sample X2,E,118002,260318,0.45329942608655566
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B11,B,11,Sample X2,F,49258,94160,0.5231308411214953
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,B12,B,12,Sample X2,F,35956,70270,0.5116835064750249
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C01,C,01,Sample X3,A,41894,90356,0.4636548762672097
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C02,C,02,Sample X3,A,47902,104062,0.46032173127558573
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C03,C,03,Sample X3,B,68162,149008,0.4574385267905079
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C04,C,04,Sample X3,B,68204,148216,0.46016624386031196
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C05,C,05,Sample X3,C,46544,101642,0.4579209381948407
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C06,C,06,Sample X3,C,41706,88562,0.4709243242022538
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C07,C,07,Sample X3,D,59886,133130,0.4498309922632014
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C08,C,08,Sample X3,D,56868,122430,0.46449399656946827
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C09,C,09,Sample X3,E,119604,290194,0.41215187081745314
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C10,C,10,Sample X3,E,100396,238034,0.42177167967601265
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C11,C,11,Sample X3,F,43370,90282,0.4803836866706542
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,C12,C,12,Sample X3,F,36286,76028,0.4772715315410112
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D01,D,01,Sample X4,A,46720,108442,0.4308293834492171
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D02,D,02,Sample X4,A,44974,103602,0.4341035887338082
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D03,D,03,Sample X4,B,65208,151572,0.43021138468846487
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D04,D,04,Sample X4,B,43188,98602,0.4380032859374049
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D05,D,05,Sample X4,C,49672,107946,0.46015600392788986
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D06,D,06,Sample X4,C,40636,87632,0.46371188606901587
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D07,D,07,Sample X4,D,64730,142418,0.45450715499445293
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D08,D,08,Sample X4,D,59116,130844,0.4518052031426737
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D09,D,09,Sample X4,E,126348,296570,0.426030953906329
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D10,D,10,Sample X4,E,108230,257294,0.42064719736954614
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D11,D,11,Sample X4,F,40118,91710,0.4374441173263548
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,D12,D,12,Sample X4,F,38900,81484,0.4773943350841883
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E01,E,01,Sample X5,A,42352,99498,0.4256567971215502
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E02,E,02,Sample X5,A,49082,114514,0.42861134883071067
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E03,E,03,Sample X5,B,59036,134684,0.4383297199370378
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E04,E,04,Sample X5,B,54092,125610,0.4306345036223231
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E05,E,05,Sample X5,C,47030,103846,0.45288215241800356
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E06,E,06,Sample X5,C,41908,89748,0.46695190979186163
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E07,E,07,Sample X5,D,52304,117038,0.4468975888173072
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E08,E,08,Sample X5,D,60476,136916,0.4417014812001519
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E09,E,09,Sample X5,E,115410,279206,0.4133507159588261
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E10,E,10,Sample X5,E,102600,244576,0.419501504644773
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E11,E,11,Sample X5,F,39854,88712,0.4492515105059068
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,E12,E,12,Sample X5,F,38492,80472,0.4783278655930013
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F01,F,01,Sample X6,A,47452,111710,0.4247784441858383
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F02,F,02,Sample X6,A,41066,93814,0.43773850384803975
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F03,F,03,Sample X6,B,56738,131034,0.43300212158676377
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F04,F,04,Sample X6,B,50748,117070,0.43348424019817205
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F05,F,05,Sample X6,C,50388,114254,0.4410173823235948
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F06,F,06,Sample X6,C,40868,86672,0.4715248292412775
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F07,F,07,Sample X6,D,62436,140918,0.44306618033182416
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F08,F,08,Sample X6,D,57464,125254,0.4587797595286378
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F09,F,09,Sample X6,E,115494,281736,0.40993696226254367
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F10,F,10,Sample X6,E,97872,234050,0.4181670583208716
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F11,F,11,Sample X6,F,41488,89404,0.46405082546642207
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,F12,F,12,Sample X6,F,32176,69914,0.4602225591440913
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G01,G,01,Sample X7,A,37188,85602,0.43442910212378216
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G02,G,02,Sample X7,A,46238,107914,0.428470819356154
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G03,G,03,Sample X7,B,56122,128168,0.43787840958741653
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G04,G,04,Sample X7,B,47768,114886,0.41578608359591246
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G05,G,05,Sample X7,C,42788,91716,0.46652710541235987
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G06,G,06,Sample X7,C,37330,80736,0.4623711850971066
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G07,G,07,Sample X7,D,51582,116848,0.44144529645351227
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G08,G,08,Sample X7,D,54762,126218,0.43386838644250425
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G09,G,09,Sample X7,E,109166,271336,0.40232774125070025
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G10,G,10,Sample X7,E,93948,224270,0.4189057832077407
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G11,G,11,Sample X7,F,39048,87738,0.44505231484647473
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,G12,G,12,Sample X7,F,37046,78142,0.4740856389649612
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H01,H,01,Negative control N,A,39848,90454,0.4405333097486015
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H02,H,02,Negative control N,A,37964,89826,0.42263932491706185
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H03,H,03,Negative control N,B,51458,114836,0.4480998989863806
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H04,H,04,Negative control N,B,41178,96012,0.4288838895138108
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H05,H,05,Negative control N,C,36380,83088,0.4378490275370691
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H06,H,06,Negative control N,C,37602,77862,0.4829313400631887
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H07,H,07,Negative control N,D,50338,114452,0.43981756544228146
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H08,H,08,Negative control N,D,52966,117092,0.45234516448604517
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H09,H,09,Negative control N,E,105112,248596,0.42282257156189157
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H10,H,10,Negative control N,E,51202,112774,0.4540230904286449
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H11,H,11,Negative control N,F,35250,75502,0.4668750496675585
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,715,H12,H,12,Negative control N,F,37916,82136,0.46162462257718906
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A01,A,01,Sample X1,A,40474,80926,0.5001359266490374
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A02,A,02,Sample X1,A,53902,108466,0.4969483524791179
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A03,A,03,Sample X1,B,75414,156814,0.48091369393038885
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A04,A,04,Sample X1,B,100572,208406,0.4825772770457664
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A05,A,05,Sample X1,C,45002,99118,0.45402449605520695
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A06,A,06,Sample X1,C,38818,83534,0.46469700960088106
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A07,A,07,Sample X1,D,65406,148338,0.4409254540306597
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A08,A,08,Sample X1,D,57310,132000,0.43416666666666665
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A09,A,09,Sample X1,E,119970,287854,0.4167737811529456
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A10,A,10,Sample X1,E,104266,248052,0.4203392836985793
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A11,A,11,Sample X1,F,41138,84474,0.48699007978786374
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,A12,A,12,Sample X1,F,40362,81016,0.498197886837168
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B01,B,01,Sample X2,A,45868,96460,0.4755131660792038
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B02,B,02,Sample X2,A,45042,93666,0.4808788674652489
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B03,B,03,Sample X2,B,66124,136736,0.48358881347999066
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B04,B,04,Sample X2,B,58230,121450,0.4794565664882668
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B05,B,05,Sample X2,C,45506,100570,0.45248085910311225
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B06,B,06,Sample X2,C,43706,89812,0.4866387565136062
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B07,B,07,Sample X2,D,62174,139364,0.44612668981946557
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B08,B,08,Sample X2,D,54166,122234,0.4431336616653304
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B09,B,09,Sample X2,E,99716,231358,0.43100303425859493
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B10,B,10,Sample X2,E,109576,247594,0.44256322851119173
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B11,B,11,Sample X2,F,43784,88948,0.4922426586320097
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,B12,B,12,Sample X2,F,33400,66386,0.5031181273160004
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C01,C,01,Sample X3,A,40120,86044,0.46627306959230164
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C02,C,02,Sample X3,A,45002,96004,0.4687513020290821
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C03,C,03,Sample X3,B,62148,140264,0.44307876575600297
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C04,C,04,Sample X3,B,62270,140984,0.4416813255404869
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C05,C,05,Sample X3,C,42960,96162,0.4467461159293692
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C06,C,06,Sample X3,C,38650,81958,0.4715830059298665
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C07,C,07,Sample X3,D,56160,126970,0.44230920689926756
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C08,C,08,Sample X3,D,51722,112222,0.4608900215643991
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C09,C,09,Sample X3,E,112316,273054,0.41133255693013104
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C10,C,10,Sample X3,E,93212,227448,0.40981674932292217
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C11,C,11,Sample X3,F,41200,85658,0.4809825118494478
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,C12,C,12,Sample X3,F,33550,69066,0.4857672371354936
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D01,D,01,Sample X4,A,43980,100666,0.43689031053185784
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D02,D,02,Sample X4,A,40922,96438,0.42433480578195315
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D03,D,03,Sample X4,B,60962,141916,0.4295639674173455
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D04,D,04,Sample X4,B,40262,92122,0.4370508673281084
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D05,D,05,Sample X4,C,44488,99716,0.44614705764370816
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D06,D,06,Sample X4,C,37294,81232,0.4591047862911168
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D07,D,07,Sample X4,D,58666,133464,0.43956422705748366
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D08,D,08,Sample X4,D,54976,121838,0.45122211461120504
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D09,D,09,Sample X4,E,119170,281934,0.42268757936254586
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D10,D,10,Sample X4,E,102078,242994,0.42008444652954396
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D11,D,11,Sample X4,F,37488,85338,0.43928847641144625
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,D12,D,12,Sample X4,F,36172,75404,0.47970929924141953
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E01,E,01,Sample X5,A,38414,90048,0.42659470504619756
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E02,E,02,Sample X5,A,44948,106238,0.4230877840320789
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E03,E,03,Sample X5,B,53704,126856,0.4233461562716781
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E04,E,04,Sample X5,B,49562,116512,0.4253810766273002
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E05,E,05,Sample X5,C,42354,97374,0.434962104873991
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E06,E,06,Sample X5,C,38236,82546,0.4632083928960822
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E07,E,07,Sample X5,D,47946,107822,0.44467733857654285
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E08,E,08,Sample X5,D,55988,126792,0.4415736008580983
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E09,E,09,Sample X5,E,109834,265098,0.41431470625957195
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E10,E,10,Sample X5,E,95994,229836,0.41766302929045057
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E11,E,11,Sample X5,F,37266,82724,0.4504859532904598
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,E12,E,12,Sample X5,F,36180,76838,0.4708607720138473
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F01,F,01,Sample X6,A,44298,105758,0.4188619300667562
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F02,F,02,Sample X6,A,37346,88264,0.42311701259856793
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F03,F,03,Sample X6,B,52648,119818,0.4393997562970505
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F04,F,04,Sample X6,B,47822,109170,0.4380507465420903
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F05,F,05,Sample X6,C,46448,105548,0.44006518361314284
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F06,F,06,Sample X6,C,37128,79332,0.46800786567841474
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F07,F,07,Sample X6,D,57696,129732,0.44473221718619926
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F08,F,08,Sample X6,D,53026,117530,0.4511699140644942
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F09,F,09,Sample X6,E,108564,267238,0.40624462089972235
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F10,F,10,Sample X6,E,91608,225082,0.40699833838334476
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F11,F,11,Sample X6,F,36612,83860,0.436584784164083
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,780,F12,F,12,Sample X6,F,30090,65070,0.4624250806823421
